城市,公司名称,学历,任职要求,区域,金额
上海,波克科技股份有限公司,本科,1-3年,普陀区,12k-20k
成都,中电通商数字技术（上海）有限公司,本科,3-5年,温江区,10k-15k
北京,北京奇艺世纪科技有限公司,本科,3-5年,朝阳区,10k-20k
北京,北京深演智能科技股份有限公司,本科,1-3年,朝阳区,10k-20k
北京,北京深演智能科技股份有限公司,本科,3-5年,朝阳区,15k-30k
深圳,深圳市铱}医疗科技有限公司,本科,5-10年,南山区,15k-30k
杭州,杭州片段网络科技有限公司,本科,1-3年,西湖区,15k-30k
杭州,浙江元旨科技有限公司,不限,1-3年,滨江区,6k-8k
北京,北京必示科技有限公司,本科,5-10年,海淀区,30k-60k
上海,北京快乐茄信息技术有限公司,不限,5-10年,浦东新区,45k-75k
城市,公司名称,学历,任职要求,区域,金额
广州,科大讯飞华南有限公司,本科,1-3年,海珠区,8k-15k
成都,成都健康医联信息产业有限公司,本科,5-10年,高新区,15k-25k
成都,成都健康医联信息产业有限公司,本科,5-10年,高新区,15k-25k
武汉,武汉绘一科技有限公司,本科,3-5年,东湖新技术开发区,12k-15k
深圳,深圳视界信息技术有限公司,本科,1-3年,南山区,8k-16k
深圳,深圳视界信息技术有限公司,本科,3-5年,南山区,10k-20k
厦门,厦门美图之家科技有限公司,本科,1-3年,思明区,10k-20k
厦门,厦门美图之家科技有限公司,本科,3-5年,思明区,15k-30k
北京,北京多格科技有限公司,本科,3-5年,海淀区,15k-30k
北京,北京多格科技有限公司,大专,1-3年,海淀区,11k-20k
上海,广东乐心医疗电子股份有限公司,本科,1-3年,长宁区,15k-20k
上海,广东乐心医疗电子股份有限公司,本科,1-3年,长宁区,11k-20k
上海,北京快乐茄信息技术有限公司,不限,5-10年,浦东新区,45k-75k
杭州,浙江元旨科技有限公司,不限,1-3年,滨江区,6k-8k
北京,北京必示科技有限公司,本科,5-10年,海淀区,30k-60k
城市,公司名称,学历,任职要求,区域,金额
成都,成都健康医联信息产业有限公司,本科,5-10年,高新区,15k-25k
成都,成都健康医联信息产业有限公司,本科,5-10年,高新区,15k-25k
武汉,武汉绘一科技有限公司,本科,3-5年,东湖新技术开发区,12k-15k
上海,广东乐心医疗电子股份有限公司,本科,1-3年,长宁区,11k-20k
长沙,湖南特能博世科技有限公司,本科,5-10年,天心区,12k-15k
杭州,北京顶象技术有限公司,本科,3-5年,余杭区,15k-25k
广州,广州哆啦科技有限公司,本科,1-3年,海珠区,9k-18k
广州,广州哆啦科技有限公司,本科,1-3年,海珠区,9k-18k
广州,广州科宁网络科技有限公司,本科,1-3年,天河区,10k-15k
上海,燧人（上海）医疗科技有限公司,本科,3-5年,浦东新区,10k-20k
上海,北京快乐茄信息技术有限公司,不限,5-10年,浦东新区,45k-75k
上海,上海百龄足健康管理有限公司,不限,不限,松江区,5k-10k
北京,北京读我科技有限公司,本科,5-10年,海淀区,25k-40k
北京,北京七十二创意文化传媒有限公司,本科,1年以下,朝阳区,5k-8k
南宁,宁波捷创技术股份有限公司,大专,3-5年,青秀区,6k-10k
城市,公司名称,学历,任职要求,区域,金额
成都,成都健康医联信息产业有限公司,本科,5-10年,高新区,15k-25k
成都,成都健康医联信息产业有限公司,本科,5-10年,高新区,15k-25k
武汉,武汉绘一科技有限公司,本科,3-5年,东湖新技术开发区,12k-15k
广州,广州哆啦科技有限公司,本科,1-3年,海珠区,9k-18k
广州,广州哆啦科技有限公司,本科,1-3年,海珠区,8k-14k
深圳,深圳市新国都股份有限公司,本科,1-3年,南山区,8k-16k
深圳,深圳市新国都股份有限公司,本科,3-5年,南山区,15k-25k
北京,上海竞道广告传媒有限公司,本科,3-5年,朝阳区,12k-20k
广州,广州飞趣网络科技有限公司,大专,1-3年,海珠区,13k-18k
广州,广州飞趣网络科技有限公司,大专,3-5年,海珠区,15k-20k
上海,上海百龄足健康管理有限公司,不限,不限,松江区,5k-10k
上海,北京快乐茄信息技术有限公司,不限,5-10年,浦东新区,45k-75k
北京,北京读我科技有限公司,本科,5-10年,海淀区,25k-40k
北京,北京七十二创意文化传媒有限公司,本科,1年以下,朝阳区,5k-8k
南宁,宁波捷创技术股份有限公司,大专,3-5年,青秀区,6k-10k
城市,公司名称,学历,任职要求,区域,金额
成都,成都健康医联信息产业有限公司,本科,5-10年,高新区,15k-25k
成都,成都健康医联信息产业有限公司,本科,5-10年,高新区,15k-25k
广州,广州飞趣网络科技有限公司,大专,1-3年,海珠区,13k-18k
广州,广州飞趣网络科技有限公司,大专,1-3年,海珠区,13k-18k
成都,伍柒必乐科技（成都）有限公司,本科,3-5年,高新区,12k-20k
广州,广州异象网络科技有限公司,不限,3-5年,天河区,9k-18k
北京,北京健康有益科技有限公司,本科,3-5年,朝阳区,15k-18k
苏州,杭州尚尚签网络科技有限公司,本科,3-5年,吴中区,15k-30k
合肥,杭州尚尚签网络科技有限公司,本科,3-5年,庐阳区,15k-30k
无锡,朗新科技集团股份有限公司,本科,3-5年,无锡新区,10k-18k
杭州,浙江盘石信息技术股份有限公司,本科,3-5年,拱墅区,10k-20k
北京,上海赛连信息科技有限公司,本科,3-5年,朝阳区,15k-25k
上海,上海百龄足健康管理有限公司,不限,不限,松江区,5k-10k
上海,北京快乐茄信息技术有限公司,不限,5-10年,浦东新区,45k-75k
北京,北京读我科技有限公司,本科,5-10年,海淀区,25k-40k
城市,公司名称,学历,任职要求,区域,金额
成都,成都健康医联信息产业有限公司,本科,5-10年,高新区,15k-25k
成都,成都健康医联信息产业有限公司,本科,5-10年,高新区,15k-25k
广州,广州飞趣网络科技有限公司,大专,3-5年,海珠区,18k-25k
广州,广州飞趣网络科技有限公司,大专,3-5年,海珠区,18k-25k
成都,伍柒必乐科技（成都）有限公司,本科,3-5年,高新区,12k-20k
北京,北京小米科技有限责任公司,本科,3-5年,海淀区,15k-25k
北京,上海赛连信息科技有限公司,本科,1-3年,朝阳区,15k-25k
北京,上海赛连信息科技有限公司,本科,1-3年,朝阳区,10k-20k
深圳,深圳市和讯华谷信息技术有限公司,本科,3-5年,南山区,12k-20k
深圳,深圳市立创电子商务有限公司,大专,3-5年,福田区,15k-25k
北京,新华互联电子商务有限责任公司,本科,3-5年,西城区,8k-15k
北京,北京得意音通技术有限责任公司,本科,3-5年,海淀区,8k-15k
北京,北京得意音通技术有限责任公司,本科,3-5年,海淀区,10k-15k
上海,上海百龄足健康管理有限公司,不限,不限,松江区,5k-10k
北京,北京读我科技有限公司,本科,5-10年,海淀区,25k-40k
城市,公司名称,学历,任职要求,区域,金额
成都,成都健康医联信息产业有限公司,本科,5-10年,高新区,15k-25k
成都,成都健康医联信息产业有限公司,本科,5-10年,高新区,15k-25k
成都,伍柒必乐科技（成都）有限公司,本科,3-5年,高新区,12k-20k
北京,上海赛连信息科技有限公司,本科,1-3年,朝阳区,10k-20k
北京,北京得意音通技术有限责任公司,本科,1-3年,海淀区,10k-15k
北京,天下秀数字科技（集团）股份有限公司,本科,1-3年,朝阳区,8k-15k
上海,益盟股份有限公司,本科,3-5年,杨浦区,15k-30k
上海,上海一条网络科技有限公司,本科,3-5年,徐汇区,15k-25k
上海,上海嘉会国际医院有限公司,大专,3-5年,徐汇区,15k-20k
北京,蔷薇控股股份有限公司,本科,不限,朝阳区,10k-20k
广州,广州海颐软件有限公司,本科,3-5年,萝岗区,10k-15k
深圳,深圳市火火兔智慧科技有限公司,本科,3-5年,南山区,15k-20k
深圳,深圳市火火兔智慧科技有限公司,本科,1-3年,南山区,9k-15k
上海,上海百龄足健康管理有限公司,不限,不限,松江区,5k-10k
上海,北京快乐茄信息技术有限公司,不限,5-10年,浦东新区,45k-75k
城市,公司名称,学历,任职要求,区域,金额
成都,成都健康医联信息产业有限公司,本科,5-10年,高新区,15k-25k
成都,成都健康医联信息产业有限公司,本科,5-10年,高新区,15k-25k
成都,伍柒必乐科技（成都）有限公司,本科,3-5年,高新区,12k-20k
深圳,深圳市火火兔智慧科技有限公司,本科,1-3年,南山区,8k-15k
深圳,深圳墨齐致知网络科技有限公司,本科,3-5年,南山区,15k-25k
深圳,深圳趣途科技有限责任公司,本科,5-10年,南山区,15k-25k
上海,译筑信息科技（上海）有限公司,大专,不限,杨浦区,8k-15k
杭州,苏州市伏泰信息科技股份有限公司,本科,3-5年,滨江区,10k-20k
北京,北京易车互联信息技术有限公司,本科,5-10年,海淀区,18k-25k
上海,深圳一海通全球供应链管理有限公司,本科,1-3年,嘉定区,9k-15k
深圳,广州数说故事信息科技有限公司,本科,3-5年,南山区,15k-25k
北京,北京数软科技有限公司,本科,1-3年,海淀区,8k-15k
北京,零氪信息技术（北京）有限公司,本科,3-5年,海淀区,15k-25k
上海,上海百龄足健康管理有限公司,不限,不限,松江区,5k-10k
北京,北京读我科技有限公司,本科,5-10年,海淀区,25k-40k
城市,公司名称,学历,任职要求,区域,金额
成都,成都健康医联信息产业有限公司,本科,5-10年,高新区,15k-25k
成都,成都健康医联信息产业有限公司,本科,5-10年,高新区,15k-25k
成都,伍柒必乐科技（成都）有限公司,本科,3-5年,高新区,12k-20k
北京,北京数软科技有限公司,本科,1-3年,海淀区,8k-15k
北京,零氪信息技术（北京）有限公司,本科,3-5年,海淀区,15k-25k
杭州,杭州海康威视数字技术股份有限公司,本科,5-10年,滨江区,15k-25k
北京,北京陆融通达科技有限责任公司,大专,3-5年,朝阳区,12k-20k
北京,杭州有赞科技有限公司,本科,3-5年,朝阳区,15k-30k
杭州,杭州有赞科技有限公司,本科,3-5年,西湖区,10k-20k
北京,珠海盈米基金销售有限公司,本科,不限,海淀区,8k-15k
上海,拉勾猎头,本科,3-5年,浦东新区,18k-28k
上海,北京快乐茄信息技术有限公司,不限,5-10年,浦东新区,45k-75k
上海,上海百龄足健康管理有限公司,不限,不限,松江区,5k-10k
北京,北京七十二创意文化传媒有限公司,本科,1年以下,朝阳区,5k-8k
北京,北京读我科技有限公司,本科,5-10年,海淀区,25k-40k
区域,金额,学历,公司名称,任职要求,城市
高新区,15k-25k,本科,成都健康医联信息产业有限公司,5-10年,成都
西湖区,9k-18k,不限,杭州有赞科技有限公司,1-3年,杭州
西湖区,9k-18k,不限,杭州有赞科技有限公司,不限,杭州
海淀区,15k-30k,本科,北京搜狐新媒体信息技术有限公司,5-10年,北京
海淀区,8k-15k,本科,北京数软科技有限公司,1-3年,北京
海淀区,15k-25k,本科,零氪信息技术（北京）有限公司,3-5年,北京
高新区,13k-21k,本科,成都健康医联信息产业有限公司,5-10年,成都
南山区,15k-25k,本科,深圳市趣虹科技有限公司,3-5年,深圳
南山区,15k-25k,本科,中海物业管理有限公司,3-5年,深圳
高新区,13k-18k,不限,北京奇艺世纪科技有限公司,1-3年,成都
福田区,13k-20k,本科,成都睿信天和科技有限公司,3-5年,深圳
福田区,15k-25k,本科,成都睿信天和科技有限公司,5-10年,深圳
闵行区,15k-25k,本科,上海触乐信息科技有限公司,1-3年,上海
朝阳区,5k-8k,本科,北京七十二创意文化传媒有限公司,1年以下,北京
青秀区,6k-10k,大专,宁波捷创技术股份有限公司,3-5年,南宁
区域,金额,学历,公司名称,任职要求,城市
高新区,15k-25k,本科,成都健康医联信息产业有限公司,5-10年,成都
西湖区,12k-22k,本科,杭州有赞科技有限公司,3-5年,杭州
海淀区,8k-15k,本科,北京数软科技有限公司,1-3年,北京
海淀区,15k-25k,本科,零氪信息技术（北京）有限公司,3-5年,北京
南山区,15k-25k,本科,中海物业管理有限公司,3-5年,深圳
福田区,15k-25k,本科,成都睿信天和科技有限公司,5-10年,深圳
朝阳区,15k-30k,不限,麦谷点金（北京）信息科技有限公司,3-5年,北京
普陀区,10k-15k,本科,维达纸业（中国）有限公司,1-3年,上海
浦东新区,15k-25k,大专,上海申米信息技术有限公司,1-3年,上海
岳麓区,15k-25k,本科,第一创业证券股份有限公司,3-5年,长沙
东湖新技术开发区,15k-25k,本科,第一创业证券股份有限公司,3-5年,武汉
朝阳区,15k-30k,本科,蔷薇控股股份有限公司,不限,北京
长宁区,15k-25k,本科,广州云链科技有限公司,3-5年,上海
下城区,10k-16k,本科,广州云链科技有限公司,3-5年,杭州
高新区,15k-20k,本科,同程网络科技股份有限公司,3-5年,成都
区域,金额,学历,公司名称,任职要求,城市
高新区,15k-25k,本科,成都健康医联信息产业有限公司,5-10年,成都
海淀区,8k-15k,本科,北京数软科技有限公司,1-3年,北京
海淀区,15k-25k,本科,零氪信息技术（北京）有限公司,3-5年,北京
南山区,15k-25k,本科,中海物业管理有限公司,3-5年,深圳
朝阳区,15k-30k,不限,麦谷点金（北京）信息科技有限公司,3-5年,北京
长宁区,15k-25k,本科,广州云链科技有限公司,3-5年,上海
下城区,10k-16k,本科,广州云链科技有限公司,3-5年,杭州
白云区,15k-25k,本科,广州薇美姿电子商务有限公司,3-5年,广州
天河区,15k-30k,本科,广州瑞云网络科技有限公司,3-5年,广州
朝阳区,15k-25k,本科,宝宝树（北京）信息技术有限公司,3-5年,北京
龙岗区,18k-25k,本科,深圳易可达科技有限公司,5-10年,深圳
天河区,12k-18k,本科,海南高图网络科技有限公司,3-5年,广州
东莞市市辖区,15k-20k,本科,东莞市首赛科技有限公司,3-5年,东莞
西湖区,8k-14k,大专,杭州有赞科技有限公司,3-5年,杭州
南山区,9k-15k,本科,深圳柚子街科技有限公司,1-3年,深圳
区域,金额,学历,公司名称,任职要求,城市
高新区,15k-25k,本科,成都健康医联信息产业有限公司,5-10年,成都
南山区,15k-25k,本科,中海物业管理有限公司,3-5年,深圳
朝阳区,15k-30k,不限,麦谷点金（北京）信息科技有限公司,3-5年,北京
长宁区,15k-25k,本科,广州云链科技有限公司,3-5年,上海
下城区,10k-16k,本科,广州云链科技有限公司,3-5年,杭州
南山区,9k-15k,本科,深圳柚子街科技有限公司,1-3年,深圳
朝阳区,13k-20k,本科,易联汇华（北京）科技有限公司,不限,北京
黄浦区,10k-18k,本科,上海鹰锐文化传媒工作室,1-3年,上海
海珠区,10k-16k,本科,广州微咔世纪信息科技有限公司,3-5年,广州
海珠区,15k-22k,本科,广州微咔世纪信息科技有限公司,3-5年,广州
福田区,16k-30k,硕士,优车库网络科技发展（深圳）有限公司,1-3年,深圳
长宁区,15k-25k,本科,携程计算机技术（上海）有限公司,1-3年,上海
青秀区,6k-10k,大专,宁波捷创技术股份有限公司,3-5年,南宁
海珠区,8k-12k,大专,广州清栀时尚文化传播有限公司,1-3年,广州
海珠区,4k-5k,不限,广州市胖妹家政服务有限公司,不限,广州
区域,金额,学历,公司名称,任职要求,城市
高新区,15k-25k,本科,成都健康医联信息产业有限公司,5-10年,成都
南山区,15k-25k,本科,中海物业管理有限公司,3-5年,深圳
朝阳区,15k-30k,不限,麦谷点金（北京）信息科技有限公司,3-5年,北京
长宁区,15k-25k,本科,广州云链科技有限公司,3-5年,上海
下城区,10k-16k,本科,广州云链科技有限公司,3-5年,杭州
南山区,9k-15k,本科,深圳柚子街科技有限公司,1-3年,深圳
海珠区,15k-22k,本科,广州微咔世纪信息科技有限公司,3-5年,广州
海珠区,16k-22k,本科,广州微咔世纪信息科技有限公司,3-5年,广州
朝阳区,8k-15k,本科,上海骊翰科技咨询有限公司,3-5年,北京
朝阳区,7k-14k,本科,天下秀数字科技（集团）股份有限公司,3-5年,北京
南山区,15k-25k,本科,深圳市街角电子商务有限公司,3-5年,深圳
南山区,15k-25k,本科,深圳标普云科技有限公司,3-5年,深圳
朝阳区,15k-20k,本科,时趣互动（北京）科技有限公司,1-3年,北京
徐汇区,15k-30k,本科,上海只二网络科技有限公司,3-5年,上海
青秀区,6k-10k,大专,宁波捷创技术股份有限公司,3-5年,南宁
区域,金额,学历,公司名称,任职要求,城市
朝阳区,15k-30k,不限,麦谷点金（北京）信息科技有限公司,3-5年,北京
长宁区,15k-25k,本科,广州云链科技有限公司,3-5年,上海
下城区,10k-16k,本科,广州云链科技有限公司,3-5年,杭州
南山区,9k-15k,本科,深圳柚子街科技有限公司,1-3年,深圳
海珠区,15k-22k,本科,广州微咔世纪信息科技有限公司,3-5年,广州
朝阳区,7k-14k,本科,天下秀数字科技（集团）股份有限公司,3-5年,北京
虹口区,15k-20k,本科,虎扑（上海）文化传播股份有限公司,3-5年,上海
虹口区,10k-15k,大专,虎扑（上海）文化传播股份有限公司,1-3年,上海
海淀区,15k-25k,本科,速感科技（北京）有限公司,5-10年,北京
洪山区,9k-15k,本科,杭州海康威视数字技术股份有限公司,3-5年,武汉
西湖区,15k-25k,本科,九章算法（杭州）科技有限公司,3-5年,杭州
天河区,18k-35k,本科,广州深声科技有限公司,5-10年,广州
朝阳区,15k-30k,本科,北京蓝城兄弟信息技术有限公司,3-5年,北京
海淀区,10k-20k,本科,北京博雅睿视科技有限公司,不限,北京
闵行区,18k-28k,不限,上海莉莉丝科技股份有限公司,3-5年,上海
区域,金额,学历,公司名称,任职要求,城市
南山区,9k-15k,本科,深圳柚子街科技有限公司,1-3年,深圳
朝阳区,7k-14k,本科,天下秀数字科技（集团）股份有限公司,3-5年,北京
海淀区,15k-25k,本科,速感科技（北京）有限公司,5-10年,北京
朝阳区,10k-15k,本科,微梦创科网络科技（中国）有限公司,1-3年,北京
海淀区,10k-18k,本科,微梦创科网络科技（中国）有限公司,1-3年,北京
经济开发区,15k-25k,本科,中国第一汽车股份有限公司,5-10年,长春
经济开发区,15k-25k,本科,中国第一汽车股份有限公司,5-10年,长春
琼山区,10k-15k,本科,海南我房旅居集团有限公司,1-3年,海口
海淀区,15k-25k,本科,北京外研在线数字科技有限公司,3-5年,北京
闵行区,18k-35k,本科,上海莉莉丝科技股份有限公司,3-5年,上海
福田区,12k-24k,本科,深圳市万普拉斯科技有限公司,3-5年,深圳
海淀区,10k-15k,大专,北京华宇佳业信息技术有限公司,1-3年,北京
海珠区,8k-12k,大专,广州清栀时尚文化传播有限公司,1-3年,广州
海珠区,4k-5k,不限,广州市胖妹家政服务有限公司,不限,广州
浦东新区,45k-75k,不限,北京快乐茄信息技术有限公司,5-10年,上海
区域,金额,学历,公司名称,任职要求,城市
朝阳区,7k-14k,本科,天下秀数字科技（集团）股份有限公司,3-5年,北京
海淀区,15k-25k,本科,速感科技（北京）有限公司,5-10年,北京
朝阳区,10k-20k,本科,微梦创科网络科技（中国）有限公司,3-5年,北京
经济开发区,15k-25k,本科,中国第一汽车股份有限公司,5-10年,长春
经济开发区,15k-25k,本科,中国第一汽车股份有限公司,5-10年,长春
琼山区,10k-15k,本科,海南我房旅居集团有限公司,1-3年,海口
黄浦区,10k-20k,大专,北京搜狐新媒体信息技术有限公司,1-3年,上海
浦东新区,10k-15k,本科,辉塔信息技术咨询（上海）有限公司,1-3年,上海
海淀区,15k-30k,本科,北京达佳互联信息技术有限公司,3-5年,北京
朝阳区,15k-25k,本科,北京宏瓴科技发展有限公司,3-5年,北京
浦东新区,12k-18k,本科,北京初见科技有限公司,1-3年,上海
南山区,12k-18k,大专,深圳左邻永佳科技有限公司,3-5年,深圳
天河区,8k-16k,大专,深圳创酷互动信息技术有限公司广州分公司,1-3年,广州
宝山区,15k-30k,本科,上海途芮商贸有限公司,3-5年,上海
荔湾区,10k-20k,本科,广州市高奈特网络科技有限公司,1-3年,广州
区域,金额,学历,公司名称,任职要求,城市
朝阳区,7k-14k,本科,天下秀数字科技（集团）股份有限公司,3-5年,北京
海淀区,15k-25k,本科,速感科技（北京）有限公司,5-10年,北京
琼山区,10k-15k,本科,海南我房旅居集团有限公司,1-3年,海口
宝山区,15k-30k,本科,上海途芮商贸有限公司,3-5年,上海
荔湾区,10k-20k,本科,广州市高奈特网络科技有限公司,1-3年,广州
南山区,15k-30k,本科,深圳市丰巢科技有限公司,5-10年,深圳
朝阳区,13k-16k,大专,北京麦田房产经纪有限公司,不限,北京
朝阳区,15k-25k,本科,现代财产保险（中国）有限公司,3-5年,北京
南山区,15k-25k,本科,深圳市即构科技有限公司,5-10年,深圳
福田区,10k-15k,本科,深圳闪电修网络科技有限公司,1-3年,深圳
朝阳区,10k-20k,本科,微梦创科网络科技（中国）有限公司,3-5年,北京
南山区,15k-30k,本科,深圳减字科技有限公司,3-5年,深圳
朝阳区,12k-18k,本科,人民网股份有限公司,1-3年,北京
西湖区,10k-15k,大专,杭州盛昌华贸易有限公司,3-5年,杭州
武侯区,8k-15k,大专,四川爱福瑞商务咨询有限公司,3-5年,成都
区域,金额,学历,公司名称,任职要求,城市
海淀区,15k-25k,本科,速感科技（北京）有限公司,5-10年,北京
琼山区,10k-15k,本科,海南我房旅居集团有限公司,1-3年,海口
宝山区,15k-30k,本科,上海途芮商贸有限公司,3-5年,上海
荔湾区,10k-20k,本科,广州市高奈特网络科技有限公司,1-3年,广州
长宁区,12k-18k,本科,北京三快在线科技有限公司,1-3年,上海
东湖新技术开发区,7k-14k,本科,武汉诗意文化传媒有限公司,3-5年,武汉
宝安区,8k-16k,本科,贝壳找房（深圳）科技有限公司,不限,深圳
长宁区,10k-15k,大专,广东省后学教育咨询有限公司上海分公司,不限,上海
洪山区,12k-18k,本科,北京清众教育科技有限公司,1-3年,武汉
西湖区,10k-20k,本科,杭州卷瓜网络有限公司,1-3年,杭州
滨江区,14k-24k,本科,浙江分享空间科技有限公司,5-10年,杭州
杨浦区,10k-18k,本科,上海骞云信息科技有限公司,3-5年,上海
西湖区,8k-15k,本科,浙江远图互联科技股份有限公司,1-3年,杭州
静安区,15k-25k,本科,深圳市房多多网络科技有限公司,1-3年,上海
南山区,15k-30k,本科,深圳市房多多网络科技有限公司,3-5年,深圳
区域,金额,学历,公司名称,任职要求,城市
琼山区,10k-15k,本科,海南我房旅居集团有限公司,1-3年,海口
宝山区,15k-30k,本科,上海途芮商贸有限公司,3-5年,上海
荔湾区,10k-20k,本科,广州市高奈特网络科技有限公司,1-3年,广州
长宁区,12k-18k,本科,北京三快在线科技有限公司,1-3年,上海
宝安区,8k-16k,本科,贝壳找房（深圳）科技有限公司,不限,深圳
长宁区,10k-15k,大专,广东省后学教育咨询有限公司上海分公司,不限,上海
肥西县,10k-15k,本科,广东讯飞启明科技发展有限公司,3-5年,合肥
高新区,18k-30k,本科,成都博智维讯信息技术股份有限公司,3-5年,成都
天河区,11k-20k,大专,广州市以游网络科技有限公司,3-5年,广州
番禺区,15k-30k,本科,北京一一万物科技有限公司,1-3年,广州
滨江区,12k-20k,本科,杭州爱智投科技有限公司,3-5年,杭州
天河区,15k-30k,不限,广州小鹏汽车科技有限公司,不限,广州
天河区,15k-30k,不限,广州小鹏汽车科技有限公司,不限,广州
天河区,10k-20k,本科,德勤企业咨询（上海）有限公司,3-5年,广州
西湖区,15k-25k,本科,杭州涂鸦信息技术有限公司,3-5年,杭州
区域,金额,学历,公司名称,任职要求,城市
宝山区,15k-30k,本科,上海途芮商贸有限公司,3-5年,上海
荔湾区,10k-20k,本科,广州市高奈特网络科技有限公司,1-3年,广州
长宁区,12k-18k,本科,北京三快在线科技有限公司,1-3年,上海
宝安区,8k-16k,本科,贝壳找房（深圳）科技有限公司,不限,深圳
长宁区,10k-15k,大专,广东省后学教育咨询有限公司上海分公司,不限,上海
西湖区,15k-25k,不限,杭州涂鸦信息技术有限公司,不限,杭州
朝阳区,15k-30k,本科,北京麒麟合盛科技有限公司,3-5年,北京
余杭区,10k-20k,大专,杭州大搜车汽车服务有限公司,3-5年,杭州
天河区,12k-22k,本科,广州市品众电子科技有限公司,3-5年,广州
滨江区,10k-20k,不限,观澜网络（杭州）有限公司,5-10年,杭州
海淀区,15k-30k,不限,北京小米科技有限责任公司,不限,北京
黄埔区,15k-30k,本科,广州诚迈信息科技有限公司,3-5年,广州
普陀区,10k-20k,本科,上海嵩恒网络科技股份有限公司,1-3年,上海
南山区,17k-30k,本科,深圳追一科技有限公司,3-5年,深圳
南山区,18k-30k,本科,深圳追一科技有限公司,3-5年,深圳
